BN/Registration Number,Organization name,Charity Status,Type of qualified donee,Effective Date of Status,Sanction,Designation,Charity type,Category,Address,City,"Province, territory, outside of Canada",Country,Postal code/Zip code
881174528RR0001,ROYAL ROADS UNIVERSITY FOUNDATION,Registered,Charity,2000-05-04,,2,Advancement of Education,11,2005 SOOKE ROAD,VICTORIA,BC,CA,V9B5Y2
730777323RR0001,ROYAL WORD MINISTRIES,Registered,Charity,2017-09-29,,1,Advancement of Religion,30,B - 2478 VALLEYVIEW DR,KAMLOOPS,BC,CA,V2C4E3
887313237RR0001,RSBC Rivershed Society Of British Columbia,Registered,Charity,1998-03-25,,1,Other purposes beneficial to the community,170,PO BOX 2062,LAKE COWICHAN,BC,CA,V0R2G0
836114934RR0001,RSM Legacy Foundation,Registered,Charity,2013-01-01,,3,Other purposes beneficial to the community,210,33777 ENTERPRISE AVENUE,ABBOTSFORD,BC,CA,V2S7T9
817268535RR0001,RUBEN'S SHOES SOCIETY,Registered,Charity,2018-02-01,,1,Relief of Poverty,1,13490 224 ST,MAPLE RIDGE,BC,CA,V4R2P6
890921794RR0001,RUBY SLIPPERS PRODUCTIONS SOCIETY,Registered,Charity,1994-07-01,,1,Other purposes beneficial to the community,190,204 - 1398 CARTWRIGHT ST,VANCOUVER,BC,CA,V6H3R8
137076485RR0001,RUMBLE PRODUCTIONS SOCIETY,Registered,Charity,1995-07-01,,1,Other purposes beneficial to the community,190,1422 WILLIAM ST,VANCOUVER,BC,CA,V5L2P7
866666639RR0001,RUNAWAY MOON THEATRE ARTS SOCIETY,Registered,Charity,2003-03-05,,1,Advancement of Education,12,PO BOX 252,ENDERBY,BC,CA,V0E1V0
893916445RR0001,RUNEBERG CHORUS,Registered,Charity,1992-10-15,,1,Other purposes beneficial to the community,190,4840 ETON STREET,BURNABY,BC,CA,V5C1K9
119129724RR0001,RURAL ALTERNATIVES RESEARCH AND TRAINING SOCIETY,Registered,Charity,1979-01-01,,1,Other purposes beneficial to the community,200,3762 LITTLE SLOCAN SOUTH RD,WINLAW,BC,CA,V0G2J0
863030482RR0001,RUTH & NAOMI'S MISSION,Registered,Charity,2002-10-22,,1,Relief of Poverty,1,46130 MARGARET AVE,CHILLIWACK,BC,CA,V2P2G5
888454592RR0001,RUTH HARVEY ART SCHOLARSHIP TRUST,Registered,Charity,1984-04-27,,3,Other purposes beneficial to the community,190,398 RIDGE ROAD,PENTICTON,BC,CA,V2A8N7
119130250RR0001,RUTLAND PRESCHOOL (COUNCIL OF PARENT PARTICIPATION PRESCHOOLS IN BRITISH COLUMBIA),Registered,Charity,1987-12-02,,1,Advancement of Education,10,PO BOX 23039 RPO PLAZA 33,KELOWNA,BC,CA,V1X7K7
855419933RR0001,RUTLAND SENIOR CENTRE SOCIETY,Registered,Charity,2002-03-27,,1,Other purposes beneficial to the community,150,765 DODD ROAD,KELOWNA,BC,CA,V1X5H1
118818491RR0046,RUTLAND SEVENTH-DAY ADVENTIST CHURCH,Registered,Charity,1967-01-01,,1,Advancement of Religion,30,PO 1000,ABBOTSFORD,BC,CA,V2S4P5
709659890RR0001,RYAN AND TANYA BOSA FAMILY FOUNDATION,Registered,Charity,2017-05-08,,3,Other purposes beneficial to the community,210,1300 - 2025 WILLINGDON AVE,BURNABY,BC,CA,V5C0J3
885230821RR0001,"S N Y P (SPAY, NEUTER YOUR PET)",Registered,Charity,1999-01-01,,1,Other purposes beneficial to the community,180,PO BOX 336,HOPE,BC,CA,V0X1L0
891468290RR0001,S O S - STARTING OVER SOCIETY,Registered,Charity,1988-06-30,,1,Other purposes beneficial to the community,100,6950 BALMORAL ST,VANCOUVER,BC,CA,V5P3P7
889676177RR0001,S P A R C SOCIETY FOR PRESERVATION OF ANTIQUE RADIO IN CANADA,Registered,Charity,1995-01-01,,1,Other purposes beneficial to the community,200,4757 LONDON GREEN,DELTA,BC,CA,V4K4X1
119133619RR0001,S.A.L.T.S. SAIL AND LIFE TRAINING SOCIETY,Registered,Charity,1974-11-01,,1,Other purposes beneficial to the community,200,451 HERALD ST,VICTORIA,BC,CA,V8W3N8
842065922RR0001,S.G.L. CHARITABLE SOCIETY,Registered,Charity,2009-04-01,,1,Other purposes beneficial to the community,110,12107 56 AVE,SURREY,BC,CA,V3X2W9
119161289RR0001,S.S. MASTER SOCIETY,Registered,Charity,1982-01-01,,1,Other purposes beneficial to the community,200,1905 OGDEN AVE,VANCOUVER,BC,CA,V6J1A3
108001728RR0001,S.S. Sicamous Marine Heritage Society,Registered,Charity,1988-06-01,,1,Other purposes beneficial to the community,200,1099 LAKESHORE DRIVE WEST,PENTICTON,BC,CA,V2A1B7
108152349RR0001,S.U.C.C.E.S.S. (ALSO KNOWN AS UNITED CHINESE COMMUNITY ENRICHMENT SERVICES SOCIETY),Registered,Charity,1975-12-31,,1,Other purposes beneficial to the community,160,28 WEST PENDER STREET,VANCOUVER,BC,CA,V6B1R6
748548617RR0001,S.U.C.C.E.S.S. Community Housing Society,Registered,Charity,2023-09-05,,1,Relief of Poverty,1,28 PENDER ST W,VANCOUVER,BC,CA,V6B1R6
861974533RR0001,S.U.C.C.E.S.S. FOUNDATION,Registered,Charity,2003-05-27,,2,Other purposes beneficial to the community,210,28 WEST PENDER ST,VANCOUVER,BC,CA,V6B1R6
813508405RR0001,S.U.C.C.E.S.S. Housing Society,Registered,Charity,2012-04-01,,1,Relief of Poverty,1,28 WEST PENDER STREET,VANCOUVER,BC,CA,V6B1R6
898748330RR0001,S.U.C.C.E.S.S. MULTI-LEVEL CARE SOCIETY,Registered,Charity,1997-04-01,,1,Other purposes beneficial to the community,150,28 PENDER ST W,VANCOUVER,BC,CA,V6B1R6
848128906RR0001,Saanich Inlet Lifeboat Society,Registered,Charity,2014-07-07,,1,Other purposes beneficial to the community,120,POST OFFICE BOX 83,BRENTWOOD BAY,BC,CA,V8M1R3
888138047RR0001,Saanich Peninsula Christadelphian Ecclesia,Registered,Charity,1986-09-25,,1,Advancement of Religion,30,2371 OAKVILLE AVE,SIDNEY,BC,CA,V8L1V8
802445312RR0001,Saanich Peninsula Community Foundation,Registered,Charity,2019-11-20,,2,Other purposes beneficial to the community,210,9768 THIRD ST,SIDNEY,BC,CA,V8L3A4
818117368RR0001,Saanich Peninsula Stroke Recovery Association,Registered,Charity,2015-08-07,,1,Other purposes beneficial to the community,110,PO BOX 2352 STN MAIN,SIDNEY,BC,CA,V8L3W6
728517608RR0001,Saanich Police Association Charitable Foundation,Registered,Charity,2024-01-17,,2,Other purposes beneficial to the community,210,3511 BLANSHARD ST,VICTORIA,BC,CA,V8Z0B9
801967084RR0001,Sacred Canopy Society,Registered,Charity,2013-06-06,,1,Advancement of Education,12,300 - 1208 PENDER ST W,VANCOUVER,BC,CA,V6E2S8
720339514RR0001,Sacred Songs Alliance Church,Registered,Charity,2019-01-01,,1,Advancement of Religion,30,5837 BOOTH AVE,BURNABY,BC,CA,V5H3A9
828774323RR0001,Sacrificium Society of Production,Registered,Charity,2010-01-19,,1,Advancement of Education,12,"13986 CAMBIE ROAD, UNIT 273 2ND FLOOR",RICHMOND,BC,CA,V6V2K3
837544972RR0001,Saepoom Church Society,Registered,Charity,2014-01-27,,1,Advancement of Religion,30,4458 GLENCANYON DR,NORTH VANCOUVER,BC,CA,V7N4B6
704846203RR0001,Sage Nation Society,Registered,Charity,2024-02-06,,3,Other purposes beneficial to the community,160,202 - 1395 DAVIE ST,VANCOUVER,BC,CA,V6E1N5
725781504RR0001,Sai Foundation Inc.,Registered,Charity,2023-01-25,,1,Advancement of Religion,60,102B - 7565 132 ST,SURREY,BC,CA,V3W1K5
815869599RR0001,Saidhriti Community Enlightenment Society,Registered,Charity,2016-06-02,,1,Advancement of Education,10,45590 BERNARD AVE,CHILLIWACK,BC,CA,V2P1H8
732484696RR0001,"Saint Gebriel Eritrean Orthodox Church, Vancouver",Registered,Charity,2019-06-03,,1,Advancement of Religion,30,105 - 7655 EDMONDS ST,BURNABY,BC,CA,V3N0C3
835554817RR0001,Saint James Music Academy,Registered,Charity,2010-03-11,,1,Advancement of Education,12,303 CORDOVA ST E,VANCOUVER,BC,CA,V6A1L4
774586721RR0001,Saint John in the Wilderness Orthodox Sanctuary Society,Registered,Charity,2016-09-01,,1,Advancement of Religion,30,POST OFFICE BOX 313 6 MCINTYRE ROAD,KASLO,BC,CA,V0G1M0
767408073RR0001,Saint John Paul II Academy Foundation,Registered,Charity,2022-01-01,,1,Other purposes beneficial to the community,210,15262 PACIFIC AVE,WHITE ROCK,BC,CA,V4B1P7
722388139RR0001,Saint John Paul II Academy Society,Registered,Charity,2023-09-13,,1,Advancement of Education,10,2900 - 550 BURRARD ST,VANCOUVER,BC,CA,V6C0A3
832510655RR0001,Saint Matthew's Anglican Church,Registered,Charity,2009-12-08,,1,Advancement of Religion,30,2087 MCMILLAN ROAD,ABBOTSFORD,BC,CA,V2S4Y3
717438303RR0001,Saint Nektarios Orthodox Church ROCOR,Registered,Charity,2022-09-14,,1,Advancement of Religion,30,31520 SOUTHERN DR,ABBOTSFORD,BC,CA,V2T5P1
737063727RR0001,Saint Nicholas Orthodox Church of Kamloops,Registered,Charity,2017-07-17,,1,Advancement of Religion,30,7-930 STAGECOACH DR,KAMLOOPS,BC,CA,V2B0A9
820617934RR0001,Saint Paul Chaldean Catholic Church,Registered,Charity,2018-12-27,,1,Advancement of Religion,30,100-32166 SOUTH FRASER WAY,ABBOTSFORD,BC,CA,V2T1W5
132410671RR0506,Saint Stephen's Parish Conference,Registered,Charity,2010-01-04,,1,Relief of Poverty,1,1360 EAST 24TH STREET,NORTH VANCOUVER,BC,CA,V7J1R5
118841055RR0015,Saint Theresa's Mission,Registered,Charity,2015-03-24,,1,Advancement of Religion,30,LOT 7112 SAWTOOTH RD,TELEGRAPH CREEK,BC,CA,V0J2W0
837986140RR0001,Salish Sea Marine Rescue Society,Registered,Charity,2012-02-15,,1,Other purposes beneficial to the community,120,1202 UPPER TERRACE RD,PENDER ISLAND,BC,CA,V0N2M1
802946012RR0001,Salmon Arm Mennonite Church,Registered,Charity,2012-02-01,,1,Advancement of Religion,30,597 GRANDVIEW BENCH ROAD,SALMON ARM,BC,CA,V1E2Y1
793747809RR0001,Salmon Preservation Foundation,Registered,Charity,2022-01-01,,2,Other purposes beneficial to the community,210,5775 ASH AVE,POWELL RIVER,BC,CA,V8A4R3
712572734RR0001,Salomon Robinson Family Foundation,Registered,Charity,2021-01-01,,3,Other purposes beneficial to the community,210,2773 SOMASS DR,VICTORIA,BC,CA,V8R1R7
719847535RR0001,Salt Spring Baroque Music Society,Registered,Charity,2021-05-17,,1,Other purposes beneficial to the community,190,108 MERGANSER PL,SALT SPRING ISLAND,BC,CA,V8K2W5
773390919RR0001,Salt Spring Community Health Society,Registered,Charity,2018-12-19,,1,Other purposes beneficial to the community,100,PO BOX 857 STN GANGES,SALT SPRING ISLAND,BC,CA,V8K2W3
864191424RR0001,Salt Spring Farmers' Heritage Foundation,Registered,Charity,2004-01-01,,1,Other purposes beneficial to the community,200,"351 RAINBOW ROAD P. O. BOX 661, GANGES PO",SALT SPRING ISLAND,BC,CA,V8K2W3
857491427RR0001,Salt Spring Film Festival Society,Registered,Charity,2010-06-01,,1,Other purposes beneficial to the community,190,PO BOX 741 STN GANGES,SALT SPRING ISLAND,BC,CA,V8K2W3
841753288RR0001,Salt Spring Fire Rescue Society,Registered,Charity,2012-11-08,,1,Other purposes beneficial to the community,120,105 LOWER GANGES RD,SALT SPRING ISLAND,BC,CA,V8K2T1
736412149RR0001,Salt Spring First Foundation,Registered,Charity,2023-06-20,,3,Other purposes beneficial to the community,210,PO BOX 30 STN FULFORD,SALT SPRING ISLAND,BC,CA,V8K2P2
748929486RR0001,"Salt Spring Island Congregation of Jehovah's Witnesses, Salt Spring Island, British Columbia",Registered,Charity,1974-04-04,,1,Advancement of Religion,30,1229 MOUNT MAXWELL RD,SALT SPRING ISLAND,BC,CA,V8K2H7
848383659RR0001,Salt Spring Island Farmland Trust Society,Registered,Charity,2011-01-01,,1,Other purposes beneficial to the community,160,189 BEDDIS RD,SALT SPRING ISLAND,BC,CA,V8K2J2
811053255RR0001,Salt Spring Island Foundation,Registered,Charity,2010-06-30,,2,Other purposes beneficial to the community,210,PO BOX 244 STN GANGES,SALT SPRING ISLAND,BC,CA,V8K2V9
849052790RR0001,Salt Spring Literacy Society,Registered,Charity,2007-09-28,,1,Advancement of Education,11,PO BOX 228 STN GANGES,SALT SPRING ISLAND,BC,CA,V8K2V9
720478338RR0001,Salt Spring National Art Prize Society,Registered,Charity,2021-01-01,,1,Other purposes beneficial to the community,190,477 HOREL RD,SALT SPRING ISLAND,BC,CA,V8K2C6
736042722RR0001,Salt Spring Zen Circle Society,Registered,Charity,2018-08-10,,1,Advancement of Religion,60,133 NATALIE LANE,SALT SPRING ISLAND,BC,CA,V8K2C6
827516626RR0001,Sam Bo Jung Sa Buddhist Society,Registered,Charity,2010-03-25,,1,Advancement of Religion,60,108 - 2070 CURLING RD,NORTH VANCOUVER,BC,CA,V7P0C9
839206158RR0001,Sam Project for Sustainability Through Agriculture and Micro-Enterprises Society,Registered,Charity,2008-01-01,,1,Relief of Poverty,1,85 JANE PL,COMOX,BC,CA,V9M3N4
808150874RR0001,Samuel's Mantle Training Society,Registered,Charity,2011-02-11,,1,Advancement of Religion,30,2989 VALENTINO CRT,KELOWNA,BC,CA,V1V2S3
855978870RR0001,Sanctuary Church,Registered,Charity,2005-03-23,,1,Advancement of Religion,30,5659A ELLEN ST,CHILLIWACK,BC,CA,V2R5N5
841769284RR0001,Sanctuary Mental Health Society,Registered,Charity,2014-09-01,,1,Other purposes beneficial to the community,110,PO BOX 20147 RPO FAIRVIEW,VANCOUVER,BC,CA,V5Z0C1
866987159RR0001,Sandol Fellowship Church,Registered,Charity,1999-02-14,,1,Advancement of Religion,30,112 - 9547 152 ST,SURREY,BC,CA,V3R5Y5
847042702RR0001,Sangam Senior Citizen Association of BC,Registered,Charity,2022-11-21,,1,Other purposes beneficial to the community,150,802 - 9274 122 ST,SURREY,BC,CA,V3V4L5
731661740RR0001,Sant Attar Singh Gursagar Mastuana Educational Society,Registered,Charity,2024-06-18,,3,Advancement of Religion,60,11267 - 11267 125A ST,SURREY,BC,CA,V3V8C5
803395169RR0001,Sapera Foundation,Registered,Charity,2016-01-01,,1,Other purposes beneficial to the community,210,106 - 1008 BEACH AVE,VANCOUVER,BC,CA,V6E1T7
119043461RR0001,Sara for Women Society,Registered,Charity,1983-04-01,,1,Relief of Poverty,1,PO BOX 3044 STN MAIN,MISSION,BC,CA,V2V4J3
805192119RR0001,Sarah McLachlan School of Music Society,Registered,Charity,2011-07-14,,1,Advancement of Education,12,200-138 7TH AVE E,VANCOUVER,BC,CA,V5T1M6
728543711RR0001,Sardul S. Gill Foundation,Registered,Charity,2019-02-12,,3,Other purposes beneficial to the community,210,3437 MAYFAIR DR,VICTORIA,BC,CA,V8P1R2
755456142RR0001,Sat Gill Memorial Foundation Society,Registered,Charity,2023-02-16,,3,Other purposes beneficial to the community,210,105 - 7655 EDMONDS ST,BURNABY,BC,CA,V3N0C3
806844932RR0001,Satguru Ram Singh Satsang Calgary Society,Registered,Charity,2015-01-01,,1,Advancement of Religion,60,5588 JOYCE ST,VANCOUVER,BC,CA,V5R4H6
818689572RR0001,Satguru Ram Singh Satsang Charitable Foundation,Registered,Charity,2014-04-23,,2,Advancement of Religion,70,5588 JOYCE ST,VANCOUVER,BC,CA,V5R4H6
810199430RR0001,Satguru Ram Singh Satsang Greater Vancouver Society,Registered,Charity,2014-04-15,,1,Advancement of Religion,60,5588 JOYCE ST,VANCOUVER,BC,CA,V5R4H6
807531132RR0001,Satguru Ram Singh Satsang GTA Society,Registered,Charity,2015-01-01,,1,Advancement of Religion,60,5588 JOYCE ST,VANCOUVER,BC,CA,V5R4H6
824013551RR0001,Satipatthana Meditation Society of Canada,Registered,Charity,2008-01-12,,1,Advancement of Religion,60,4130 FAIRWAY PL,NORTH VANCOUVER,BC,CA,V7G1Y7
832477939RR0001,Saturna Island Marine Research and Education Society,Registered,Charity,2016-04-06,,1,Advancement of Education,14,126 BOOT COVE ROAD PO BOX 117,SATURNA ISLAND,BC,CA,V0N2Y0
804426450RR0001,Saturnina Foundation,Registered,Charity,2010-11-23,,2,Other purposes beneficial to the community,210,230 CLIFFSIDE ROAD PO BOX 47,SATURNA,BC,CA,V0N2Y0
809650732RR0001,Savage Production Society,Registered,Charity,2021-01-01,,1,Other purposes beneficial to the community,190,319 EIGHTH ST,NEW WESTMINSTER,BC,CA,V3M3R3
755287935RR0001,Save A Child International Foundation,Registered,Charity,2023-07-18,,1,Advancement of Education,11,311 - 2850 SHAUGHNESSY ST,PORT COQUITLAM,BC,CA,V3C6K5
786588079RR0001,Save Estuary Land Society,Registered,Charity,2021-03-27,,1,Other purposes beneficial to the community,170,1750 ADMIRAL TRYON BLVD,PARKSVILLE,BC,CA,V9P2V2
823275979RR0001,Saviour of the Nations Evangelical Lutheran Church,Registered,Charity,2014-02-07,,1,Advancement of Religion,30,701 - 5629 BIRNEY AVE,VANCOUVER,BC,CA,V6S0L5
891379877RR0001,Sayward Christian Fellowship Society,Registered,Charity,1995-08-22,,1,Advancement of Religion,30,740 GENTRY RD,SAYWARD,BC,CA,V0P1R0
847078706RR0001,Sayward Community Health Society,Registered,Charity,2013-03-07,,1,Other purposes beneficial to the community,100,PO BOX 33 601 KELSEY WAY,SAYWARD,BC,CA,V0P1R0
736527284RR0001,Scale Institute Society,Registered,Charity,2023-01-01,,1,Advancement of Education,14,300 - 722 CORMORANT ST,VICTORIA,BC,CA,V8W1P8
717231526RR0001,Schmelke Family Charitable Foundation,Registered,Charity,2017-10-25,,3,Other purposes beneficial to the community,210,4554 2ND AVE W,VANCOUVER,BC,CA,V6R1K8
889055265RR0001,Scholar's Study Foundation,Registered,Charity,1988-09-27,,1,Advancement of Education,11,1250-1500 WEST GEORGIA ST BOX 62,VANCOUVER,BC,CA,V6G2Z6
826519274RR0001,Scholarship Foundation of the Pacific,Registered,Charity,2005-08-23,,1,Advancement of Education,11,BOX 505,LITTLE FORT,BC,CA,V0E2C0
107961344RR0001,School District No. 40 (New Westminster),Registered,Charity,2014-07-25,,1,Advancement of Education,10,811 ONTARIO ST,NEW WESTMINSTER,BC,CA,V3M0J7
801616319RR0001,School Orchards Africa Society,Registered,Charity,2013-04-29,,1,Advancement of Education,11,331 FESTUBERT ST,DUNCAN,BC,CA,V9L3T1
828779421RR0001,Science To All Charitable Society,Registered,Charity,2009-09-23,,1,Relief of Poverty,1,1544 SCARLET HILL ROAD,NANAIMO,BC,CA,V9T1J3
744413915RR0001,"Scott Congregation of Jehovah's Witnesses, Surrey, British Columbia",Registered,Charity,1974-01-01,,1,Advancement of Religion,30,8341 SHEAVES RD,DELTA,BC,CA,V4C7R5
759018088RR0001,"Scott Hindi Congregation of Jehovah's Witnesses, Surrey, British Columbia",Registered,Charity,2016-02-05,,1,Advancement of Religion,30,410 - 13780 76 AVE,SURREY,BC,CA,V3W1E5
778136911RR0001,Scottish Cultural Centre Society,Registered,Charity,2018-10-01,,1,Other purposes beneficial to the community,200,8886 HUDSON ST,VANCOUVER,BC,CA,V6P4N2
874856461RR0001,Scout Properties (B.C./Yukon),Registered,Charity,2016-06-10,,1,Advancement of Education,13,300 - 3665 KINGSWAY,VANCOUVER,BC,CA,V5R5W2
861728061RR0001,Screaming Weenie Productions,Registered,Charity,2013-02-22,,1,Advancement of Education,12,1422 WILLIAM ST,VANCOUVER,BC,CA,V5L2P7
700259492RR0011,Scw'exmx Parishes,Registered,Charity,1967-01-01,,1,Advancement of Religion,30,2158 NEALE ROAD,MERRITT,BC,CA,V1K1M9
713372936RR0001,Sea to Sky Faith and Culture Club,Registered,Charity,2021-07-24,,1,Advancement of Religion,60,206A - 38026 2ND AVE,SQUAMISH,BC,CA,V8B0C3
841632953RR0001,Sea to Sky Forestry Centre Society,Registered,Charity,2014-01-01,,1,Other purposes beneficial to the community,200,BOX 390 1555 PEMBERTON AVE,SQUAMISH,BC,CA,V8B0A3
845821727RR0001,Sea to Sky Hospice Society,Registered,Charity,2006-12-18,,1,Other purposes beneficial to the community,110,38140 BEHRNER DR.,SQUAMISH,BC,CA,V8B0J3
852636851RR0001,Sea to Sky Invasive Species Council,Registered,Charity,2013-02-04,,1,Other purposes beneficial to the community,200,28 - 8119 MCKEEVERS PL,WHISTLER,BC,CA,V8E1K4
748300126RR0001,Sea to Sky Thrivers Society,Registered,Charity,2018-01-01,,1,Other purposes beneficial to the community,110,2 - 1209 ALPHA LAKE RD,WHISTLER,BC,CA,V8E0H8
746767680RR0001,Sea Smart School Society,Registered,Charity,2018-09-12,,1,Advancement of Education,14,2011 CREELMAN AVE,VANCOUVER,BC,CA,V6J1C2
851641605RR0001,Seacliff Foundation,Registered,Charity,2010-08-04,,3,Other purposes beneficial to the community,210,305-1788 5TH AVE W,VANCOUVER,BC,CA,V6J1P2
766188080RR0001,"Seafair Mandarin Congregation of Jehovah's Witnesses, Richmond, British Columbia",Registered,Charity,2005-08-22,,1,Advancement of Religion,30,114-5888 144TH STREET,SURREY,BC,CA,V3X0G8
811730787RR0001,Search and Recovery Dog Association of Victoria,Registered,Charity,2015-03-23,,1,Other purposes beneficial to the community,120,PO BOX 33010 RPO COLWOOD,VICTORIA,BC,CA,V9B6K3
766245484RR0001,"Seaside Congregation of Jehovah's Witnesses, Parksville, British Columbia",Registered,Charity,1989-10-01,,1,Advancement of Religion,30,2889 HEMLOCK DRIVE,NANOOSE BAY,BC,CA,V9P9G2
765383310RR0001,"Sechelt Congregation of Jehovah's Witnesses, Sechelt, British Columbia",Registered,Charity,1967-01-01,,1,Advancement of Religion,30,6384 NORWEST BAY RD,SECHELT,BC,CA,V7Z0M5
809646003RR0001,Sechelt Groves Society,Registered,Charity,2011-05-16,,1,Other purposes beneficial to the community,170,7000 SECHELT INLET RD,SECHELT,BC,CA,V7Z0P1
889157194RR0001,Sechelt Hospital Foundation Society,Registered,Charity,1995-03-16,,2,Other purposes beneficial to the community,210,PO BOX 1761,SECHELT,BC,CA,V0N3A0
131486383RR0001,Sechelt Life Church,Registered,Charity,1989-11-27,,1,Advancement of Religion,30,5895 REEF RD,SECHELT,BC,CA,V0N3A6
731267126RR0001,Second Chance Cheekye Ranch Society,Registered,Charity,2019-09-13,,1,Other purposes beneficial to the community,180,PO BOX 1833 STATION MAIN,SQUAMISH,BC,CA,V8B0B3
835608035RR0001,Sedin Family Foundation,Registered,Charity,2013-10-17,,3,Other purposes beneficial to the community,210,1376 CRAIGDARROCH RD,VICTORIA,BC,CA,V8S2A7
739555415RR0001,See The Good Foundation,Registered,Charity,2023-10-02,,1,Other purposes beneficial to the community,160,439 QUILCHENA DR,KELOWNA,BC,CA,V1W4S8
820387140RR0001,Seed International Mission of Canada (Seed Canada),Registered,Charity,2005-10-21,,1,Advancement of Religion,70,12969 CRESCENT RD,SURREY,BC,CA,V4P1J8
119141547RR0001,Seedlings Foundation,Registered,Charity,1968-06-03,,3,Other purposes beneficial to the community,210,PO BOX 49100 3500-1055 DUNSMUIR ST,VANCOUVER,BC,CA,V7X1H3
823482310RR0001,Seeds of Love and Hope International Society,Registered,Charity,2011-04-01,,1,Relief of Poverty,1,12564 251 ST,MAPLE RIDGE,BC,CA,V4R1S4
814335709RR0001,SeedCare International Ministries,Registered,Charity,2012-06-07,,1,Advancement of Religion,70,507 - 5515 BOUNDARY RD,VANCOUVER,BC,CA,V5R0E3
119303113RR0001,SelfDesign Learning Foundation,Registered,Charity,1984-08-01,,1,Advancement of Education,10,PO BOX 74560 KITSILANO RPO,VANCOUVER,BC,CA,V6K4P4
863709770RR0001,Semiahmoo Baptist Church,Registered,Charity,2012-11-09,,1,Advancement of Religion,30,100-15875 20 AVENUE,SURREY,BC,CA,V4A2B1
765342910RR0001,"Semiahmoo Congregation of Jehovah's Witnesses, White Rock, British Columbia",Registered,Charity,2003-12-18,,1,Advancement of Religion,30,9 - 3122 160 ST,SURREY,BC,CA,V3Z8K5
786796482RR0001,Senft Family Foundation,Registered,Charity,2017-11-06,,3,Other purposes beneficial to the community,210,200-1111 WEST HASTINGS STREET,VANCOUVER,BC,CA,V6E2J3
898281597RR0001,Seniors First BC Society,Registered,Charity,1994-05-01,,1,Relief of Poverty,1,502 - 1281 GEORGIA ST W,VANCOUVER,BC,CA,V6E3J7
138176821RR0001,Seniors Resource Centre (Salmon Arm) Society,Registered,Charity,1992-10-01,,1,Other purposes beneficial to the community,160,320A 2ND AVE NE,SALMON ARM,BC,CA,V1E1H1
890155575RR0001,Seniors' Fifth Avenue Activity Centre Association,Registered,Charity,1996-04-24,,1,Other purposes beneficial to the community,200,PO BOX 83 STN MAIN,SALMON ARM,BC,CA,V1E4N2
773087903RR0001,Sentinel Educational Foundation,Registered,Charity,2022-01-01,,1,Advancement of Education,13,4609 KILMARNOCK DR,COURTENAY,BC,CA,V9N9S7
820683282RR0001,Servant Partners Foundation,Registered,Charity,2012-03-27,,2,Other purposes beneficial to the community,210,300 - 1208 PENDER ST W,VANCOUVER,BC,CA,V6E2S8
