,id,name,website,phone,email,description
604,748732088RR0001,Assemblée des Témoins de Jéhovah d'Ottawa-Créole,,phone number,email,"AIDER L'ASSOCIATION NON CONSTITUÉE EN SOCIÉTÉ DES TÉMOINS DE JÉHOVAH DE LA LOCALITÉ À POURSUIVRE SON BUT QUI CONSISTE À PRÊCHER LA BONNE NOUVELLE DU ROYAUME DE DIEU ET DE PROMOUVOIR LA TENUE D'OFFICES RÉLIGIEUX PUBLICS CONÇUS POUR ÉDIFIER LES TÉMOINS DE JÉHOVAH ET TOUS CEUX QUI ASSISTENT À LEURS PUBLIQUES AU MOYEN D'UNE INSTRUCTION MORALE ET SPIRITUELLE BASÉE SUR LA BIBLE, LA PAROLE DE DIEU."
605,748871480RR0001,Assemblée des Témoins de Jéhovah de Sherbrooke-Hispana,,phone number,email,"AIDER L'ASSOCIATION NON CONSTITUÉE EN SOCIÉTÉ DES TÉMOINS DE JÉHOVAH DE LA LOCALITÉ À POURSUIVRE SON BUT QUI CONSISTE À PRÊCHER LA BONNE NOUVELLE DU ROYAUME DE DIEU ET PROMOUVOIR LA TENUE D'OFFICES RELIGIEUX PUBLICS CONÇUS POUR ÉDIFIER LES TÉMOINS DE JÉHOVAH ET TOUS CEUX QUI ASSISTENT À LEURS RÉUNIONS PUBLIQUES AU MOYEN D'UNE INSTRUCTION MORALE ET SPIRITUELLE BASÉE SUR LA BIBLE, LA PAROLE DE DIEU."
606,748893088RR0001,Assemblée des Témoins de Jéhovah de La Prairie,,phone number,email,"AIDER L'ASSOCIATION NON CONSTITUÉE EN SOCIÉTÉ DES TÉMOINS DE JÉHOVAH DE LA LOCALITÉ À POURSUIVRE SON BUT QUI CONSISTE À PRÊCHER LA BONNE NOUVELLE DU ROYAUME DE DIEU ET PROMOUVOIR LE TENUE D'OFFICES RELIGIEUX PUBLICS CONÇUS POUR ÉDIFIER LES TÉMOINS DE JÉHOVAH ET TOUS CEUX QUI ASSISTENT À LEURS RÉUNIONS PUBLIQUES AU MOYEN D'UNE INSTRUCTION MORALE ET SPIRITUELLE BASSÉE SUR LA BIBLES, LA PAROLE DE DIEU."
607,749052684RR0001,Assemblée des Témoins de Jéhovah de Saint-Lin-Laurentides-Beaulac,,phone number,email,"AIDER L'ASSOCIATION NON CONSTITUÉE EN SOCIÉTÉ DES TÉMOINS DE JÉHOVAH DE LA LOCALITÉ À POURSUIVRE SON BUT QUI CONSISTE À PRÊCHER LA BONNE NOUVELLE DU ROYAUME DE DIEU ET PROMOUVOIR LA TENUE D'OFFICES RELIGIEUX PUBLICS CONÇUS POUR ÉDIFIER LES TÉMOINS DE JÉHOVAH ET TOUS CEUX QUI ASSISTENT À LEURS RÉUNIONS PUBLIQUES AU MOYEN D'UNE INSTRUCTION MORALE ET SPIRITUELLE BASÉE SUR LA BIBLES, LA PAROLE DE DIEU."
608,749677878RR0001,Antioch Missions International (AMI Canada),,phone number,email,
609,749802302RR0001,Assemblée Évangélique de la Nouvelle Jérusalem de Montréal Evangelical Assembly of the New Jerusalem of Montréal,,phone number,email,"ÉVANGÉLISATION ET ÉDIFICATION DES ADEPTES PAR LE MOYEN DE LA PRÉDICATION ET DE L'ENSEIGNEMENT DES SAINTES ÉCRITURES; ORGANISATION DES SÉANCES DE PRIÈRE ET D'ÉTUDESS BIBLIQUES AFIN DE SOUTENIR DES ADEPTES DANS LEUR DÉMARCHES SPIRITUELLES; CÉLÉBRER LE CULTE DOMINICAL; ORGANISATION DES ACTIVITÉS SOCIALES, SUSCEPTIBLES DE DISSIPER LE STRESS ET L'ANGOISSE CHEZ LES ADEPTES; RENDRE DES VISITES À DOMICILE AFIN D'ASSURER LE BIEN-ÊTRE SPIRITUEL DES ADEPTESE ETC..."
610,750430472RR0001,ABMCI Canada-Mission Montréal,,phone number,email,ORGANISME RELIGIEUX
611,752326728RR0001,ABUNA AREGAWI ERITREAN ORTHODOX TEWAHDO CHURCH OF WINDSOR,,phone number,email,- Help new comers to Canada find employment by sharing job positing. - Guide new comers find affordable rental place.
612,753226315RR0001,AMAZING BLESSINGS CHURCH,,phone number,email,- WE SPREAD CHRISTIAN FAITH TO LOCAL AND GLOBAL PEOPLE. - WE HELP SPRITUAL AND MATERIAL NEEDS TO NEEDY PROPLE LOCALLY AND GLOBALLY.
613,754270510RR0001,Anglican Church of Annunciation,www.acoan.org,phone number,email,
614,757384698RR0001,Abundant Life Tabernacle United Pentecostal Church (Whitby),,phone number,email,"TEEN, YOUTH AND YOUNG ADULT PROGRAM, YOUTH ACTIV8, CHRISTIAN EDUCATION PROGRAMS, EVANGELIST SERVICES, COMMUNITY OUTREACH"
615,757581111RR0001,Assemblée des Témoins de Jéhovah de Gatineau-Mountainview/ Gatineau-Mountainview Congregation or Jehovah's Witnesses,,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
616,757621115RR0001,ALLIANCE COMMUNITY CHURCH,WWW.ALLIANCECOMMUNITYCHURCH.CA,phone number,email,"Weekly Church and Sunday School Progrms, Children, Youth, Men's and Women's ministry programs. Summer Day Camps, Donations of funds to denomination Headquarters for Canadian and Overseas Ministries. Benevolence and caring for those in need locally. Support and participation on relocaton and care for refugees coming into our community."
617,757929096RR0001,AMAZING GRACE OF CHRIST LIFE MINISTRIES,,phone number,email,NO NEW PROGRAM
618,757941919RR0001,A Place By The Well,,phone number,email,HOLD WEEKLY RELIGIOUS MEETINGS SUCH AS BIBLE CLASSES AND PRAYER MEETINGS MAINTAIN AND CONDUCT CLASSES FOR RELIGIOUS EDUCATION EVERY SUNDAY.
619,758242713RR0001,"Alliston Congregation of Jehovah's Witnesses, Alliston, Ontario",,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
620,758376685RR0001,Assemblée des Témoins de Jéhovah de Châteauguay-Espagnole,,phone number,email,"AIDER L'ASSOCIATION NON CONSTITUÉE EN SOCIÉTÉDES TÉMOINS DES JÉHOVAH DE LA LOCALITÉ À POURSUIVRE SON BUT QUI CONSISTE À PRÉCHER LA BONNE NOUVELLE DU ROYAUME DE DIEU ET PROMOUVOIR LE TENUE D'OFFICES RELIGIEUX PUBLICS CONÇU POUR ÉDIFIER LES TEMOINS DE JÉHOVAH ET TOUS CEUX QUI ASSISTENT À LEURS RÉUNIONS PUBLIQUES AU MOYEN D'UNE INSTRUCTION MORALE ET SPIRITUELLE BASÉ SUR LA BIBLE, LA PAROLE DE DIEU."
621,758427728RR0001,ARK OF CHRIST VICTORY CHURCH OF CALGARY,WWW.ARKOFCHRIST.CA,phone number,email,"FAMILY LIFE CENTER - A COMMUNITY SERVICE CENTER WHERE WE SEEK TO HELP THE COMMUNITY IN ANY CAPACITY POSSIBLE. SOME AREAS INCLUDE, COUNSELLING SERVICES, STEM PROGRAM FOR YOUTHS, MARITAL SERVICES, ETC. ALSO AVAILING OURSELVES TO COLLABORATE WITH COMMUNITY EVENTS THAT ARE TAKING PLACE."
622,758660682RR0001,"Alta Vista Congregation of Jehovah's Witnesses, Ottawa, Ontario",,phone number,email,To assist the local unincorporated association of Jehovah's Witnesses in carrying out their religious objective of preaching the good news of God's Kingdom and promoting public religious worship designed to uplift Jehovah's Witnesses and any who attend their public meetings by means of moral and spiritual instruction based on God's Word the Bible.
623,758999486RR0001,Assemblée de la maison d'Israël/Assembly of the house of Israel/Kehilat Beta Yisrael/Asamblea casa de Israel,,phone number,email,Nous faisons des services religieux à chaque semaine et à chacune des fêtes religieuses.
624,759027683RR0001,Assemblée des Témoins de Jéhovah de Casselman-Rivière-Nation,,phone number,email,"AIDER L'ASSOCIATION NON CONSTITUÉE EN SOCIÉTÉ DES TÉMOINS DE JÉHOVAH DE LA LOCALITÉ À POURSUIVRE SON BUT QUI CONSISTE À PRÊCHER LA BONNE NOUVELLE DU ROYAUME DE DIEU ET PROMOUVOIR LA TENUE D'OFFICES RELIGIEUX PUBLICS CONÇUS POUR ÉDIFIER LES TÉMOINS ET TOUS CEUX QUI ASSISTENT À LEURS RÉUNIONS PUBLIQUES AU MOYEN D'UNE INSTRUCTION MORALE ET SPIRITUELLE BASÉE SUR LA BIBLE, LA PAROLE DE DIEU."
625,759034283RR0001,"Annapolis Royal Congregation of Jehovah's Witnesses, Annapolis Royal, Nova Scotia",,phone number,email,To assist the local unincorporated association of Jehovah's Witnesses in carrying out their religious objective of reaching the good news of God's Kingdom and promoting public religious worship designed to uplift Jehovah's Witnesses and any who attend their public meetings by means of moral and spiritual instruction based on God's Word the Bible.
626,762008530RR0001,ASSEMBLÉE CHRÉTIENNE L'ÉTERNEL EST ICI (E.E.I),,phone number,email,DONATION
627,762122539RR0001,ASSEMBLÉE DE LA GARANTIE DU PLEIN ÉVANGILE,,phone number,email,"1- SERVICES RELIGIEUX DU DIMANCHE, RÉUNION DE PRIERE, CONVENTIONS RELIGIEUSES, VEILLES DE NUIT, PRÉDICATION, ENSEIGNEMENT RELIGIUX. 2. BÉNÉVOLAT DANS LES HOPITAUX, LES CENTRES D'ACCUEILS POUR JEUNES ET ADULTES, VISITE CHEZ DES PERSONNES AGÉES VIVANT A DOMICILE. 3. ACCUEIL ET ENCADREMENT DES NOUVEAUX IMMIGRANTS."
628,762651891RR0001,ARK OF GOD HEALING MINISTRIES,,phone number,email,"TO SET THECAPTIVES FREE BY PREACHING AND TEACHING THE UNDILUTED WORD OF GOD. WE EXIST TO GLORIFY GOD, MAKE DISCIPLIES ALL FOR CHRISTIAN MINISTRY AND WIN SOULS FOR THE KINGDOM OF GOD. THAVISION FOR THE MINISTRY IS TO SEE THE WORK OF GOD IN ACTION BY HELPING TO TRANSFORM LIVES BY USING OUR FOUR CORE VALUES: TEACH,TRAIN.TRANSFORM & TRANSPORT. WE AIM TO CREATE AND MAINTAIN AN ENVIRONMENT: TO MINISTER TO THE WHOLE PERSON WHERE POEPLE CAN FIND AND SHARE LOVE, GUIDANCE, ACCEPTANCE AND SUPORT WHERE INDIDUALS ENDEAVOR TO GROW TOGETHER TOWARDS SPIRITUAL MATURITY WHERE PEOPLE PASSIONATELY SEEK TO WORSHIP GOD."
629,764254314RR0001,"Anola Congregation of Jehovah's Witnesses, Anola, Manitoba",,phone number,email,To assist the local unincorporated association of Jehovah's Witnesses in carrying out their religious objective of preaching the good news of God's Kingdom and promoting public religious worship designed to uplift Jehovah's Witnesses and any who attend there public meetings by means of moral and spiritual instruction based on God's Word the Bible.
630,764255915RR0001,"Arborg Congregation of Jehovah's Witnesses, Arborg, Manitoba",,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
631,764340113RR0001,Alberta Circuit 3C of Jehovah's Witnesses,,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
632,764340717RR0001,Alberta Circuit 4A of Jehovah's Witnesses,,phone number,email,To assist the local unincorporated association of Jehovah's Witnesses in carrying out their religious objective of preaching the good news of God's Kingdom and promoting public religious worship designed to uplift Jehovah's Witnesses and any who attend their public meetings by means of moral and spiritual instruction based on God's Word the Bible.
633,764341715RR0001,Alberta Circuit 7A of Jehovah's Witnesses,,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
634,764342317RR0001,Alberta Circuit 5A of Jehovah's Witnesses,,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
635,764342515RR0001,Alberta Circuit 4B of Jehovah's Witnesses,,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
636,764343117RR0001,Alberta Circuit 2C of Jehovah's Witnesses,,phone number,email,To assist the local unincorporated association of Jehovah's Witnesses in carrying out their religious objective of preaching the good news of God's Kingdom and promoting public religious worship designed to uplift Jehovah's Witnesses and any who attend their public meetings by means of moral and spiritual instruction based on God's Word the Bible
637,764344313RR0001,Alberta Circuit 4C of Jehovah's Witnesses,,phone number,email,To assist the local unincorporated association of Jehovah's Witnesses in carrying out their religious objective of preaching the good news of God's Kingdom and promoting public religious worship designed to uplift Jehovah's Witnesses and any who attend their public meetings by means of moral and spiritual instruction based on God's Word the Bible.
638,764347712RR0001,Alberta Circuit 1C of Jehovah's Witnesses,,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED UP UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
639,764348314RR0001,Alberta Circuit 2-A of Jehovah's Witnesses,,phone number,email,To assist the local unincorporated association of Jehovah's Witnesses in carrying out their religious objective of preaching the good news of God's Kingdom and promoting public religious worship design to uplift Jehovah's Witnesses and any who attend their public meetings by means of moral and spiritual instruction based on God's Word the Bible.
640,764349718RR0001,Alberta Circuit 5B of Jehovah's Witnesses,,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
641,764928685RR0001,"Arlington Congregation of Jehovah's Witnesses, Winnipeg, Manitoba",,phone number,email,To assist the local unincorporated association of Jehovah's Witnesses in carrying out their religious objective of preaching the good news of God's Kingdom and promoting public religious worship designed to uplift Jehovah's Witnesses and any who attend their public meetings by means of moral and spiritual instruction based on God's Word the Bible.
642,764930889RR0001,"Altona Congregation of Jehovah's Witnesses, Altona, Manitoba",,phone number,email,To assist the local unincorporated association of Jehovah's Witnesses in carrying out their religious objective of preaching the good news of God's Kingdom and promoting public religious worship designed to uplift Jehovah's Witnesses and any who attend their public meetings by means of moral and spiritual instruction based on God's Word the Bible.
643,764948089RR0001,Assemblée des Témoins de Jéhovah d'Amiens-Espagnole,,phone number,email,"AIDER L'ASSOCIATION NON CONSTITUÉE EN SOCIÉTÉ DES TÉMOINS DE JÉHOVAH DE LA LOCALITÉ À POURSUIVRE SON BUT QUI CONSISTE À PRÊCHER LA BONNE NOUVELLE DU ROYAUME DE DIEU ET PROMOUVOIR LE TENUE D'OFFICES RELIGIEUX PUBLICS CONÇUS POUR ÉDIFIER LES TÉMOINS DE JÉHOVAH ET TOUS CEUX QUI ASSISTENT À LEURS RÉUNIONS PUBLIQUES AU MOYEN D'UNE INSTRUCTION MORALE ET SPIRITUELLE BASSÉE SUR LA BIBLES, LA PAROLE DE DIEU."
644,764966883RR0001,Alberta Circuit 3B of Jehovah's Witnesses,,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
645,764969085RR0001,Alberta Circuit 2B of Jehovah's Witnesses,,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
646,764971081RR0001,Alberta Circuit 6B of Jehovah's Witnesses,JW.ORG,phone number,email,To assist the local unincorporated association of Jehovah's Witnesses in carrying out their religious objective of preaching the good news of God's Kingdom and promoting public religious worship designed to uplift Jehovah's Witnesses and any who attend their public meetings by means of moral and spiritual instruction based on God's Word the Bible.
647,764975082RR0001,Alberta Circuit 7B of Jehovah's Witnesses,,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE
648,764976288RR0001,Alberta Circuit 1B of Jehovah's Witnesses,,phone number,email,To assist the local unincorporated association of Jehovah's Witnesses in carrying out their religious objective of preaching the good news of God's Kingdom and promoting public religious worship designed to uplift Jehovah's Witnesses and any who attend their public meetings by means of moral and spiritual instruction based on God's Word the Bible.
649,764980280RR0001,Alberta Circuit 3A of Jehovah's Witnesses,,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH?S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GODS KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH?S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GODS WORD THE BIBLE.
650,765273115RR0001,"Aldergrove Congregation of Jehovah's Witnesses, Aldergrove, British Columbia",,phone number,email,to assist the local unincorporated association of Jehovah's Witnesses in carrying out their religious objective of preaching the good news of God's Kingdom and promoting public religious worship designed to uplift Jehovah's Witnesses and any who attend their public meetings by means of moral and spiritual instructions based on Gods word the bible.
651,765312319RR0001,"Amherst Congregation of Jehovah's Witnesses, Amherst, Nova Scotia",,phone number,email,To assist the local unincorporated association of Jehovah's Witnesses in carrying out their religious objective of preaching the good news of God's Kingdom and promoting public religious worship designed to uplift Jehovah's Witnesses and any who attend their public meetings by means of moral and spiritual instruction based on God's Word the Bible.
652,765352919RR0001,"Arcola Congregation of Jehovah's Witnesses, Regina, Saskatchewan",,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
653,765387311RR0001,"Arbor Creek Congregation of Jehovah's Witnesses, Saskatoon, Saskatchewan",,phone number,email,TO ASSIST LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELLIGIOUR OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
654,765391917RR0001,"Arbutus Congregation of Jehovah's Witnesses, Qualicum Beach, British Columbia",,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THIS RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
655,765518469RR0001,Alliance United Church,,phone number,email,Providing of religious training and support in Alliance and surrounding areas.
656,765679519RR0001,Arabic Circuit of Jehovah's Witnesses,,phone number,email,"AIDER L'ASSOCIATION NON CONSTITUÉE EN SOCIÉTÉ DES TÉMOINS DE JÉHOVAH DE LA LOCALITÉ À POURSUIVRE SON BUT QUI CONSISTE À PRÊCHER LA BONNE NOUVELLE DU ROYAUME DE DIEU ET PROMOUVOIR LE TENUE D'OFFICES RELIGIEUX PUBLICS CONÇUS POUR ÉDIFIER LES TÉMOINS DE JÉHOVAH ET TOUS CEUX QUI ASSISTENT À LEURS RÉUNIONS PIBLIQUES AU MOYEN D'UNE INSTRUCTION MORALE ET SPIRITUELLE BASSÉE SUR LA BIBLES, LA PAROLE DE DIEU."
657,765839311RR0001,"Agassiz Congregation of Jehovah's Witnesses, Agassiz, British Columbia",,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSES AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
658,765852512RR0001,"Ashern Congregation of Jehovah's Witnesses, Ashern, Manitoba",,phone number,email,TO ASSIST THE LOCAL UNINCORPORATED ASSOCIATION OF JEHOVAH'S WITNESSES IN CARRYING OUT THEIR RELIGIOUS OBJECTIVE OF PREACHING THE GOOD NEWS OF GOD'S KINGDOM AND PROMOTING PUBLIC RELIGIOUS WORSHIP DESIGNED TO UPLIFT JEHOVAH'S WITNESSESS AND ANY WHO ATTEND THEIR PUBLIC MEETINGS BY MEANS OF MORAL AND SPIRITUAL INSTRUCTION BASED ON GOD'S WORD THE BIBLE.
