name,charity data link
MOUNTAIN VIEW BAPTIST CHURCH (OF GOULAIS RIVER),https://www.charitydata.ca/charity/mountain-view-baptist-church-of-goulais-river/119047124RR0001/
MOUNTAIN VIEW CHRISTIAN ASSEMBLY INC.,https://www.charitydata.ca/charity/mountain-view-christian-assembly-inc/855221180RR0001/
MOUNTAIN VIEW CHRISTIAN CHURCH,https://www.charitydata.ca/charity/mountain-view-christian-church/119047157RR0001/
MOUNTAIN VIEW CHURCH OF GOD IN CHRIST MENNONITE,https://www.charitydata.ca/charity/mountain-view-church-of-god-in-christ-mennonite/119047173RR0001/
"Mountain View Congregation of Jehovah's Witnesses, Campbellton, New Brunswick",https://www.charitydata.ca/charity/mountain-view-congregation-of-jehovahs-witnesses-campbellton-new-brunswick/744442112RR0001/
"Mountain View Congregation of Jehovah's Witnesses, Fort St. John, British columbia",https://www.charitydata.ca/charity/mountain-view-congregation-of-jehovahs-witnesses-fort-st-john-british-columbia/765972484RR0001/
"Mountain View Congregation of Jehovah's Witnesses, Nanaimo, British Columbia",https://www.charitydata.ca/charity/mountain-view-congregation-of-jehovahs-witnesses-nanaimo-british-columbia/766247084RR0001/
"Mountain View Congregation of Jehovah's Witnesses, Vancouver, British Columbia",https://www.charitydata.ca/charity/mountain-view-congregation-of-jehovahs-witnesses-vancouver-british-columbia/765971486RR0001/
MOUNTAIN VIEW EVANGELICAL FREE CHURCH OF SARDIS,https://www.charitydata.ca/charity/mountain-view-evangelical-free-church-of-sardis/898948476RR0001/
MOUNTAIN VIEW EVANGELICAL MISSIONARY CHURCH FELLOWSHIP,https://www.charitydata.ca/charity/mountain-view-evangelical-missionary-church-fellowship/132175548RR0001/
MOUNTAIN VIEW LUTHERAN CHURCH,https://www.charitydata.ca/charity/mountain-view-lutheran-church/141146035RR0001/
MOUNTAIN VIEW UNITED CHURCH,https://www.charitydata.ca/charity/mountain-view-united-church/107726739RR0001/
MOUNTAIN-SOUTH MOUNTAIN UNITED CHURCH OF THE UC OF CANADA,https://www.charitydata.ca/charity/mountain-south-mountain-united-church-of-the-uc-of-canada/131454993RR0001/
MOUNTAINSIDE CHRISTIAN FELLOWSHIP,https://www.charitydata.ca/charity/mountainside-christian-fellowship/862602950RR0001/
Mountainside Church,https://www.charitydata.ca/charity/mountainside-church/772295341RR0001/
Mountainside United Church / Église Mountainside United,https://www.charitydata.ca/charity/mountainside-united-church--eglise-mountainside-united/108004193RR0001/
MOUNTAINVIEW ALLIANCE CHURCH,https://www.charitydata.ca/charity/mountainview-alliance-church/133668004RR0001/
MOUNTAINVIEW BAPTIST CHURCH,https://www.charitydata.ca/charity/mountainview-baptist-church/863835286RR0001/
MOUNTAINVIEW BAPTIST CHURCH OF CALGARY,https://www.charitydata.ca/charity/mountainview-baptist-church-of-calgary/869556746RR0001/
MOUNTAINVIEW CHARITABLE TRUST,https://www.charitydata.ca/charity/mountainview-charitable-trust/893264168RR0001/
MOUNTAINVIEW CHRISTIAN FELLOWSHIP BAPTIST CHURCH,https://www.charitydata.ca/charity/mountainview-christian-fellowship-baptist-church/107945503RR0001/
MOUNTAINVIEW CHRISTIAN REFORMED CHURCH,https://www.charitydata.ca/charity/mountainview-christian-reformed-church/130069164RR0001/
MOUNTAINVIEW CHURCH,https://www.charitydata.ca/charity/mountainview-church/108206798RR0001/
MOUNTAINVIEW COMMUNITY A MINISTRY IN CALGARY,https://www.charitydata.ca/charity/mountainview-community-a-ministry-in-calgary/846320141RR0001/
"Mountainview Congregation of Jehovah's Witnesses, Kelowna, British Columbia",https://www.charitydata.ca/charity/mountainview-congregation-of-jehovahs-witnesses-kelowna-british-columbia/765644117RR0001/
MOUNTAINVIEW GRACE CHURCH,https://www.charitydata.ca/charity/mountainview-grace-church/894222066RR0001/
"Mountainview Tigrinya Congregation of Jehovah's Witnesses, Calgary, Alberta",https://www.charitydata.ca/charity/mountainview-tigrinya-congregation-of-jehovahs-witnesses-calgary-alberta/764334918RR0001/
MOUNTJOY UNITED CHURCH,https://www.charitydata.ca/charity/mountjoy-united-church/107727257RR0001/
MOUNTSBERG BAPTIST CHURCH,https://www.charitydata.ca/charity/mountsberg-baptist-church/133245423RR0001/
"Mountview Congregation of Jehovah's Witnesses, Hamilton, Ontario",https://www.charitydata.ca/charity/mountview-congregation-of-jehovahs-witnesses-hamilton-ontario/758459283RR0001/
MOUTH OF KESWICK UNITED BAPTIST CHURCH,https://www.charitydata.ca/charity/mouth-of-keswick-united-baptist-church/107565764RR0001/
MOVE CHURCH,https://www.charitydata.ca/charity/move-church/817119324RR0001/
MOVEMENT OF TRUTH MISSION,https://www.charitydata.ca/charity/movement-of-truth-mission/830215703RR0001/
MT CALVARY LUTHERAN CHURCH,https://www.charitydata.ca/charity/mt-calvary-lutheran-church/137006763RR0001/
MT. BRYDGES COMMUNITY CHRISTIAN CENTRE,https://www.charitydata.ca/charity/mt-brydges-community-christian-centre/864801485RR0001/
"MT. CALVARY LUTHERAN CHURCH OF MISSION, B.C.",https://www.charitydata.ca/charity/mt-calvary-lutheran-church-of-mission-bc/107745366RR0001/
"Mt. Lehman Congregation of Jehovah's Witnesses, Abbotsford, British Columbia",https://www.charitydata.ca/charity/mt-lehman-congregation-of-jehovahs-witnesses-abbotsford-british-columbia/764937488RR0001/
MT. OLIVET LUTHERAN CHURCH,https://www.charitydata.ca/charity/mt-olivet-lutheran-church/119047835RR0001/
MT. PLEASANT BAPTIST CHURCH,https://www.charitydata.ca/charity/mt-pleasant-baptist-church/119047876RR0001/
MT. SINAI PRESBYTERIAN CHURCH,https://www.charitydata.ca/charity/mt-sinai-presbyterian-church/842990715RR0001/
MT. ZION APOSTOLIC ARK CHURCH OF JESUS CHRIST,https://www.charitydata.ca/charity/mt-zion-apostolic-ark-church-of-jesus-christ/837823483RR0001/
MUIR LAKE COMMUNITY ALLIANCE CHURCH,https://www.charitydata.ca/charity/muir-lake-community-alliance-church/107745820RR0001/
MULOCK CHRISTIAN FELLOWSHIP,https://www.charitydata.ca/charity/mulock-christian-fellowship/118803410RR0001/
Multicultural Christian Church Of Edmonton,https://www.charitydata.ca/charity/multicultural-christian-church-of-edmonton/831665500RR0001/
MULTIPLY CHURCH CALGARY,https://www.charitydata.ca/charity/multiply-church-calgary/799254487RR0001/
MUNDY PARK CHRISTIAN FELLOWSHIP,https://www.charitydata.ca/charity/mundy-park-christian-fellowship/106973720RR0001/
MUNN'S UNITED CHURCH,https://www.charitydata.ca/charity/munns-united-church/107753832RR0001/
MUNSTER UNITED CHURCH,https://www.charitydata.ca/charity/munster-united-church/119363331RR0001/
MURRAY BAY PROTESTANT CHURCH,https://www.charitydata.ca/charity/murray-bay-protestant-church/131816472RR0001/
MURRAY HARBOUR BAPTIST CHURCH INC.,https://www.charitydata.ca/charity/murray-harbour-baptist-church-inc/107755498RR0001/
MURRAY HARBOUR CHURCH OF CHRIST,https://www.charitydata.ca/charity/murray-harbour-church-of-christ/119049336RR0001/
MURRAY RIVER BAPTIST CHURCH INC,https://www.charitydata.ca/charity/murray-river-baptist-church-inc/814811907RR0001/
MURRAY RIVER CHURCH OF CHRIST,https://www.charitydata.ca/charity/murray-river-church-of-christ/119049393RR0001/
MURRAY STREET BAPTIST CHURCH,https://www.charitydata.ca/charity/murray-street-baptist-church/107755761RR0001/
"Murrayville Congregation of Jehovah's Witnesses, Langley, British Columbia",https://www.charitydata.ca/charity/murrayville-congregation-of-jehovahs-witnesses-langley-british-columbia/731919916RR0001/
MURUGAN TEMPLE SOCIETY,https://www.charitydata.ca/charity/murugan-temple-society/892513136RR0001/
MUSGRAVE HR PASTORAL CHARGE,https://www.charitydata.ca/charity/musgrave-hr-pastoral-charge/119049666RR0001/
MUSKOKA BIBLE MINISTRIES,https://www.charitydata.ca/charity/muskoka-bible-ministries/849338439RR0002/
MUSKOKA CHRISTIAN FELLOWSHIP,https://www.charitydata.ca/charity/muskoka-christian-fellowship/890959844RR0001/
Muskoka Community Church Inc.,https://www.charitydata.ca/charity/muskoka-community-church-inc/825286495RR0001/
MUSKOKA HAN VISION CHURCH,https://www.charitydata.ca/charity/muskoka-han-vision-church/838994937RR0001/
"Musquodoboit Harbour Congregation of Jehovah's Witnesses, Musquodoboit Harbour, Nova Scotia",https://www.charitydata.ca/charity/musquodoboit-harbour-congregation-of-jehovahs-witnesses-musquodoboit-harbour-nova-scotia/765679311RR0001/
MUSQUODOBOIT HARBOUR PASTORAL CHARGE,https://www.charitydata.ca/charity/musquodoboit-harbour-pastoral-charge/119050078RR0001/
MY BELOVED CHURCH,https://www.charitydata.ca/charity/my-beloved-church/749749321RR0001/
MY COMMUNITY CHURCH INC.,https://www.charitydata.ca/charity/my-community-church-inc/745302208RR0001/
"MY FATHER'S HOUSE-APOSTOLIC MINISTRIES, INC.",https://www.charitydata.ca/charity/my-fathers-house-apostolic-ministries-inc/108073388RR0001/
My Father's HouseRCH,https://www.charitydata.ca/charity/my-fathers-houserch/893671123RR0001/
MY KING MINISTRIES OF RED DEER,https://www.charitydata.ca/charity/my-king-ministries-of-red-deer/890586340RR0001/
MYANMAR CANADIAN FELLOWSHIP CHURCH,https://www.charitydata.ca/charity/myanmar-canadian-fellowship-church/830225876RR0001/
myChurch,https://www.charitydata.ca/charity/mychurch/844209312RR0001/
MYRNAM SDA CHURCH HISTORICAL SOCIETY,https://www.charitydata.ca/charity/myrnam-sda-church-historical-society/896652856RR0002/
MYUNG SUNG PRESBYTERIAN CHURCH OF EDMONTON,https://www.charitydata.ca/charity/myung-sung-presbyterian-church-of-edmonton/834175317RR0001/
MYUNGSUNG METHODIST CHURCH OF VANCOUVER,https://www.charitydata.ca/charity/myungsung-methodist-church-of-vancouver/898915863RR0001/
NACKAWIC WESLEYAN CHURCH,https://www.charitydata.ca/charity/nackawic-wesleyan-church/108197153RR0001/
NAIRN MENNONITE CHURCH,https://www.charitydata.ca/charity/nairn-mennonite-church/119050383RR0001/
"Nakusp Congregation of Jehovah's Witnesses, Nakusp, British Columbia",https://www.charitydata.ca/charity/nakusp-congregation-of-jehovahs-witnesses-nakusp-british-columbia/766251284RR0001/
NAMAO UNITED CHURCH,https://www.charitydata.ca/charity/namao-united-church/891081846RR0001/
NAMB Canada,https://www.charitydata.ca/charity/namb-canada/806970935RR0001/
NAMPA GOSPEL FELLOWSHIP,https://www.charitydata.ca/charity/nampa-gospel-fellowship/119050524RR0001/
NANAIMO ALLIANCE CHURCH,https://www.charitydata.ca/charity/nanaimo-alliance-church/107758815RR0001/
NANAIMO CHINESE ALLIANCE CHURCH OF THE CHRISTIAN MISSIONARY ALLIANCE IN CANADA,https://www.charitydata.ca/charity/nanaimo-chinese-alliance-church-of-the-christian-missionary-alliance-in-canada/712381680RR0001/
NANAIMO CHURCH OF CHRIST,https://www.charitydata.ca/charity/nanaimo-church-of-christ/856728076RR0002/
NANAIMO COMMUNITY CHURCH,https://www.charitydata.ca/charity/nanaimo-community-church/761832278RR0001/
NANAIMO DESTINY WORSHIP CENTER CHURCH,https://www.charitydata.ca/charity/nanaimo-destiny-worship-center-church/118788363RR0001/
NANAIMO FIRST KOREAN CHURCH,https://www.charitydata.ca/charity/nanaimo-first-korean-church/898375209RR0001/
NANAIMO KOREAN PRESBYTERIAN CHURCH,https://www.charitydata.ca/charity/nanaimo-korean-presbyterian-church/886591122RR0001/
NANAIMO NATIVE VICTORY CHAPEL,https://www.charitydata.ca/charity/nanaimo-native-victory-chapel/107759094RR0001/
NANOOSE COMMUNITY CHURCH,https://www.charitydata.ca/charity/nanoose-community-church/107759730RR0001/
NANTICOKE PASTORAL CHARGE,https://www.charitydata.ca/charity/nanticoke-pastoral-charge/119051019RR0001/
NANTON CHURCH OF CHRIST,https://www.charitydata.ca/charity/nanton-church-of-christ/119051027RR0001/
NANTON-CAYLEY PASTORAL CHARGE,https://www.charitydata.ca/charity/nanton-cayley-pastoral-charge/119051068RR0001/
NANTON-PARKLAND UNITED CHURCH,https://www.charitydata.ca/charity/nanton-parkland-united-church/872180096RR0001/
NAPANEE BAPTIST CHURCH,https://www.charitydata.ca/charity/napanee-baptist-church/891919573RR0001/
NAPANEE STANDARD WESLEYAN CHURCH,https://www.charitydata.ca/charity/napanee-standard-wesleyan-church/108003146RR0001/
NAPPAN UNITED CHURCH,https://www.charitydata.ca/charity/nappan-united-church/119051134RR0001/
NARAMATA COMMUNITY CHURCH,https://www.charitydata.ca/charity/naramata-community-church/119197853RR0002/
NARCOSLL CHRISTIAN FELLOWSHIP,https://www.charitydata.ca/charity/narcosll-christian-fellowship/897333837RR0001/
NASH ROAD GOSPEL HALL,https://www.charitydata.ca/charity/nash-road-gospel-hall/118979699RR0001/
"Nashwaak Congregation of Jehovah's Witnesses, Fredericton, New Brunswick",https://www.charitydata.ca/charity/nashwaak-congregation-of-jehovahs-witnesses-fredericton-new-brunswick/747928711RR0001/
NASHWAAK UNITED BAPTIST CHURCH,https://www.charitydata.ca/charity/nashwaak-united-baptist-church/888916798RR0001/
NASHWAAK VALLEY PENTECOSTAL CHURCH INC.,https://www.charitydata.ca/charity/nashwaak-valley-pentecostal-church-inc/849179726RR0001/
NASHWAAK VILLAGE UNITED CHURCH,https://www.charitydata.ca/charity/nashwaak-village-united-church/889361192RR0001/
NASHWAAKSIS BAPTIST CHURCH,https://www.charitydata.ca/charity/nashwaaksis-baptist-church/129138418RR0001/
NASHWAAKSIS UNITED CHURCH NASHWAAKSIS PASTORAL CHARGE,https://www.charitydata.ca/charity/nashwaaksis-united-church-nashwaaksis-pastoral-charge/119051274RR0001/
Nasonworth Baptist Church Inc.,https://www.charitydata.ca/charity/nasonworth-baptist-church-inc/874417751RR0001/
NASSAGAWEYA PRESBYTERIAN CHURCH,https://www.charitydata.ca/charity/nassagaweya-presbyterian-church/119051316RR0001/
NASSAU STREET CHURCH INC.,https://www.charitydata.ca/charity/nassau-street-church-inc/107441891RR0001/
NATIONAL ASSOCIATION OF VOCATION/FORMATION DIRECTORS. (NAVFD,https://www.charitydata.ca/charity/national-association-of-vocationformation-directors-navfd/840265862RR0001/
NATIONAL CATHOLIC BROADCASTING COUNCIL,https://www.charitydata.ca/charity/national-catholic-broadcasting-council/870443249RR0001/
NATIONAL HOUSE OF PRAYER -,https://www.charitydata.ca/charity/national-house-of-prayer--/859616898RR0001/
NATIONS LIGHTHOUSE CHURCH,https://www.charitydata.ca/charity/nations-lighthouse-church/848467106RR0001/
NATIONS TRANSFORMATION MINISTRIES,https://www.charitydata.ca/charity/nations-transformation-ministries/799476866RR0001/
NATIONS UNITING,https://www.charitydata.ca/charity/nations-uniting/836320846RR0001/
NATIONSIDE PENTECOSTAL CHURCH,https://www.charitydata.ca/charity/nationside-pentecostal-church/119051993RR0001/
NATIVE CHRISTIAN FELLOWSHIP,https://www.charitydata.ca/charity/native-christian-fellowship/107764763RR0001/
"NATIVE EVANGELICAL FELLOWSHIP OF CANADA, INC",https://www.charitydata.ca/charity/native-evangelical-fellowship-of-canada-inc/107764920RR0001/
NATIVITY LUTHERAN CHURCH,https://www.charitydata.ca/charity/nativity-lutheran-church/107765315RR0001/
NATIVITY LUTHERAN CHURCH,https://www.charitydata.ca/charity/nativity-lutheran-church/862504024RR0001/
NATIVITY OF BLESSED VIRGIN MARY CHURCH,https://www.charitydata.ca/charity/nativity-of-blessed-virgin-mary-church/119052272RR0001/
NATIVITY OF THE BLESSED VIRGIN MARY UKRAINIAN CATHOLIC PARISH,https://www.charitydata.ca/charity/nativity-of-the-blessed-virgin-mary-ukrainian-catholic-parish/890710742RR0001/
NATIVITY OF THE HOLY MOTHER OF GOD (UKRAINIAN CATHOLIC CHURC,https://www.charitydata.ca/charity/nativity-of-the-holy-mother-of-god-ukrainian-catholic-churc/108031113RR0001/
"NATIVITY OF THE MOTHER OF GOD, ST MARY'S UKRAINIAN CATHOLIC",https://www.charitydata.ca/charity/nativity-of-the-mother-of-god-st-marys-ukrainian-catholic/888849791RR0001/
NATIVITY-ST. PETER'S ANGLICAN CHURCH,https://www.charitydata.ca/charity/nativity-st-peters-anglican-church/888654068RR0001/
NAUWIGEWAUK CHRISTIAN CHURCH,https://www.charitydata.ca/charity/nauwigewauk-christian-church/119052389RR0001/
NAVAN/VARS UNITED CHURCH,https://www.charitydata.ca/charity/navanvars-united-church/132688888RR0001/
NAVJEEWAN COMMUNITY CHURCH,https://www.charitydata.ca/charity/navjeewan-community-church/853495349RR0001/
NAYA JEEWAN CHURCH,https://www.charitydata.ca/charity/naya-jeewan-church/835203159RR0001/
NAZARENE CHRISTIAN CONGREGATION,https://www.charitydata.ca/charity/nazarene-christian-congregation/119052678RR0001/
NAZARETH BAPTIST CHURCH,https://www.charitydata.ca/charity/nazareth-baptist-church/860488600RR0001/
NAZARETH GOSPEL TEMPLE OF ONTARIO,https://www.charitydata.ca/charity/nazareth-gospel-temple-of-ontario/895070290RR0001/
NAZARETH LUTHERAN CHURCH,https://www.charitydata.ca/charity/nazareth-lutheran-church/119052702RR0001/
NEAL MEMORIAL UNITED CHURCH,https://www.charitydata.ca/charity/neal-memorial-united-church/119052827RR0001/
NEAR NORTH BAPTIST CHURCH,https://www.charitydata.ca/charity/near-north-baptist-church/879857324RR0001/
NECHAKO COMMUNITY CHURCH,https://www.charitydata.ca/charity/nechako-community-church/894917814RR0001/
NEEPAWA FIRST BAPTIST CHURCH INC.,https://www.charitydata.ca/charity/neepawa-first-baptist-church-inc/864141023RR0001/
NEEPAWA MANITOBA CONGREGATION OF JEHOVAH'S WITNESSES,https://www.charitydata.ca/charity/neepawa-manitoba-congregation-of-jehovahs-witnesses/119053015RR0001/
NEEPAWA UNITED CHURCH,https://www.charitydata.ca/charity/neepawa-united-church/130635725RR0001/
NEERLANDIA CANADIAN REFORMED CHURCH SOUTH,https://www.charitydata.ca/charity/neerlandia-canadian-reformed-church-south/782675110RR0001/
NEERLANDIA CHRISTIAN REFORMED CHURCH,https://www.charitydata.ca/charity/neerlandia-christian-reformed-church/107766560RR0001/
NEGUAC BIBLE CHURCH,https://www.charitydata.ca/charity/neguac-bible-church/868107871RR0001/
NEIGHBOURHOOD CHURCH,https://www.charitydata.ca/charity/neighbourhood-church/865195234RR0001/
NEIGHBOURHOOD UNITARIAN UNIVERSALIST CONGREGATION,https://www.charitydata.ca/charity/neighbourhood-unitarian-universalist-congregation/865336176RR0001/
Neighbours Church,https://www.charitydata.ca/charity/neighbours-church/779303007RR0001/
NEILBURG CHURCH OF GOD IN CHRIST (MENNONITE) INC.,https://www.charitydata.ca/charity/neilburg-church-of-god-in-christ-mennonite-inc/119053148RR0001/
NEILBURG UNITED CHURCH,https://www.charitydata.ca/charity/neilburg-united-church/119053197RR0001/
NEJAT CHURCH,https://www.charitydata.ca/charity/nejat-church/800687709RR0001/
